wid,name,_riskflags,ASPIriskrating,_majordefenselabs,_defresearchareas,_subsidiaries,_ecoespmiscon,_supervisingagency,opensanctionsid,_uskta,type,flaggedby,reason,subreason,tid
830,"CHINA TELECOMMUNICATIONS CO., LTD. DONGTAI NEW AGRICULTURE BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,428047007
831,"CHINA TELECOMMUNICATIONS CO., LTD. NANJING JIANGNING TANG SHAN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,428047025
832,"CHINA TELECOMMUNICATIONS CO., LTD. TIANJIN MARKET FERRY SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,428047043
841,"CHINA TELECOMMUNICATIONS CO., LTD. CHANGSHA COUNTY JIN JING SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,428046970
833,"CHINA TELECOMMUNICATIONS CO., LTD. QIONGHAI DYNASTY PROSPEROUS ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,428047037
834,"CHINA TELECOMMUNICATIONS CO., LTD. HONGZE 10000 BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,428047033
849,"CHINA TELECOMMUNICATIONS CO., LTD. LIYANG DAM HEAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281356
835,"CHINA TELECOMMUNICATIONS CO., LTD. NANJING LUHE LONG MOUNTAIN BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281369
842,"CHINA TELECOMMUNICATIONS CO., LTD. BINHAI COUNTY FAN JI BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281347
836,"CHINA TELECOMMUNICATIONS CO., LTD. NANJING JIANGNING YIN XIANG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,428047028
855,"CHINA TELECOMMUNICATIONS CO., LTD. LIUYANG POST AND TELECOMMUNICATIONS ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,428047051
843,"CHINA TELECOMMUNICATIONS CO., LTD. BINHAI COUNTY SHORE HUAI RIVER BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281346
850,"CHINA TELECOMMUNICATIONS CO., LTD. JINTAN CLEANSE WEST BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,428046989
844,"CHINA TELECOMMUNICATIONS CO., LTD. CHANGSHA MAY 1ST THOROUGHFARE BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,428046965
845,"CHINA TELECOMMUNICATIONS CO., LTD. CHANGSHA TANGPING TOWNSHIP BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,428046964
846,"CHINA TELECOMMUNICATIONS CO., LTD. CHANGSHA CARRY BURDEN GARDEN BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,428046959
851,"CHINA TELECOMMUNICATIONS CO., LTD. BINHAI COUNTY CURRENTLY RED BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281352
847,"CHINA TELECOMMUNICATIONS CO., LTD. CHANGSHA COUNTY VAULT SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,428046954
859,"CHINA TELECOMMUNICATIONS CO., LTD. TAIZHOU JIANG YANQU ATTEND HIGH BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338281471
852,"CHINA TELECOMMUNICATIONS CO., LTD. JINTAN TANG ZHUANG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,428046980
856,"CHINA TELECOMMUNICATIONS CO., LTD. YANCHENG SALT DRAGON BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,428047331
853,"CHINA TELECOMMUNICATIONS CO., LTD. DONGTAI WEALTHY EAST BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,428047002
854,"CHINA TELECOMMUNICATIONS CO., LTD. LIANSHUI CHEN SHI BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281370
857,"CHINA TELECOMMUNICATIONS CO., LTD. DAFENG BRIDGE BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281463
858,"CHINA TELECOMMUNICATIONS CO., LTD. SIYANG BRANCH ZHANG JIA DIKE BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281461
860,"CHINA TELECOM CO., LTD. TAIZHOU JIANGYAN DISTRICT DALUN BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,338281469
862,"CHINA TELECOMMUNICATIONS CO., LTD. SUINING GRANULE GATHER BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281442
861,"CHINA TELECOMMUNICATIONS CO., LTD. SUINING WANG JI BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281444
863,"CHINA TELECOMMUNICATIONS CO., LTD. SUINING HIGH DO BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281441
864,"CHINA TELECOMMUNICATIONS CO., LTD. SIHONG LAKE BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281459
865,"CHINA TELECOMMUNICATIONS CO., LTD. SIHONG PEAK MOUNTAIN BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281457
866,"CHINA TELECOMMUNICATIONS CO., LTD. TAIZHOU KEP BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281456
867,"CHINA TELECOMMUNICATIONS CO., LTD. SIHONG PLUM BLOSSOM BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281455
868,"CHINA TELECOMMUNICATIONS CO., LTD. SIHONG CAO MIAO BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281452
869,"CHINA TELECOMMUNICATIONS CO., LTD. SIHONG CITY WEST BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338281451
870,"CHINA TELECOMMUNICATIONS CO., LTD. SIHONG HALF CITY BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281449
1873,PARAMETRIC PORTFOLIO ASSOCIATES LLC,,,,,,,,,,,jackcookripper,1260h,,156402441
871,"CHINA TELECOMMUNICATIONS CO., LTD. YANGZHOU JIANGDU REGION POND HEAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281496
872,"CHINA TELECOMMUNICATIONS CO., LTD. YANGZHOU JIANGDU REGION DITCH BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281495
889,"CHINA TELECOMMUNICATIONS CO., LTD. UPPER-CLASS CULTURE CENTRAL ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,428047102
873,"CHINA TELECOMMUNICATIONS CO., LTD. XINGHUA AN FENG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281492
874,"CHINA TELECOMMUNICATIONS CO., LTD. YANGZHOU JIANGDU REGION 3WEEKS BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281491
906,"CHINA TELECOMMUNICATIONS CO., LTD. TIANJIN MARKET BRIDGE SOUTH AFRICA SUBSTATION",,,,,,,,,,,jackcookripper,1260h,,428047055
875,"CHINA TELECOMMUNICATIONS CO., LTD. XUZHOU RIVER VILLAGE BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281488
890,"CHINA TELECOMMUNICATIONS CO., LTD. XIANGSHUI ZHANG JI BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281407
876,"CHINA TELECOM CO., LTD. YANGZHONG XINBA BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338281487
877,"CHINA TELECOMMUNICATIONS CO., LTD. QIONGHAI BOAO BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,428047395
900,"CHINA TELECOMMUNICATIONS CO., LTD. TIANJIN MARKET KILN SLOPE FIRM",,,,,,,,,,,jackcookripper,1260h,,428047063
878,"CHINA TELECOMMUNICATIONS CO., LTD. TAIZHOU JIANG YANQU PLUM BATTLEMENT BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338281480
891,"CHINA TELECOMMUNICATIONS CO., LTD. JIANHU CLASS CULTURE ROAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281415
879,"CHINA TELECOMMUNICATIONS CO., LTD. TAIZHOU JIANG YANQU MA ZHUANG BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338281477
880,"CHINA TELECOMMUNICATIONS CO., LTD. XUZHOU PIEPLANT MOUNTAIN BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281475
881,"CHINA TELECOM CO., LTD. TAIZHOU HAILING DISTRICT LIHUA BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,338281474
892,"CHINA TELECOMMUNICATIONS CO., LTD. JIANHU PERMANENT AID BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281414
882,"CHINA TELECOMMUNICATIONS CO., LTD. XUZHOU BIG WU BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281486
883,"CHINA TELECOMMUNICATIONS CO., LTD. XIANGSHUI NEW A POND BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281406
884,"CHINA TELECOMMUNICATIONS CO., LTD. XIANGSHUI SOUTH AFRICA RIVER BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281405
893,"CHINA TELECOM CO., LTD. NANSHA LANHE CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,428047126
885,"CHINA TELECOMMUNICATIONS CO., LTD. SUQIAN ATTEND ON MOUNTAIN RANGE BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281402
886,"CHINA TELECOMMUNICATIONS CO., LTD. SUQIAN CHEN JI BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281400
901,"CHINA TELECOMMUNICATIONS CO., LTD. LIANSHUI BRANCH IN A ROAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281375
887,"CHINA TELECOMMUNICATIONS CO., LTD. TAIZHOU YANGZHOU ROAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281397
894,"CHINA TELECOMMUNICATIONS CO., LTD. WUXI BRANCH COURTYARD BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281413
888,"CHINA TELECOM CO., LTD. SUQIAN CANGJI BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338281396
895,"CHINA TELECOMMUNICATIONS CO., LTD. WANGCHENG GOLD SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,428047116
910,"CHINA TELECOMMUNICATIONS CO., LTD. TAIZHOU JIANG YANQU BECOME POPULAR SAFE BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338281394
1219,"CHINA TELECOM CO., LTD. BAOAN GUSU CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,444119719
896,"CHINA TELECOMMUNICATIONS CO., LTD. YANGZHOU JIANGDU REGION TRADE CITY BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281410
902,"CHINA TELECOMMUNICATIONS CO., LTD. SHAOYANG COUNTY POND FIELD MARKET COUNTRYSIDE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,428047062
897,"CHINA TELECOMMUNICATIONS CO., LTD. GO THROUGH STATE CENTURY THOROUGHFARE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281409
898,"CHINA TELECOMMUNICATIONS CO., LTD. TAIZHOU JIANG YANQU SILT CREEK BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338281395
907,"CHINA TELECOMMUNICATIONS CO., LTD. NANJING LUHE JADE CARRY BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281371
899,"CHINA TELECOMMUNICATIONS CO., LTD. SHAOYANG COUNTY 5 GRACEFULNESS SPREAD COUNTRYSIDE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,428047067
903,"CHINA TELECOMMUNICATIONS CO., LTD. NANJING PROLONG AGE LANE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281374
904,"CHINA TELECOMMUNICATIONS CO., LTD. LIANSHUI LI JI BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281372
905,"CHINA TELECOMMUNICATIONS CO., LTD. TIANJIN MARKET NINE NAME OF A RIVER THOROUGHFARE FIRM",,,,,,,,,,,jackcookripper,1260h,,428047056
908,"CHINA TELECOMMUNICATIONS CO., LTD. RIPPLE WATER SHALLOW GATHER BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281378
911,"CHINA TELECOMMUNICATIONS CO., LTD. RADIO- CHEM YANGXIN COLLAPSE BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281389
909,"CHINA TELECOMMUNICATIONS CO., LTD. NANJING BRANCH IN A ROAD INTERSECTION BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281379
913,"CHINA TELECOMMUNICATIONS CO., LTD. NANJING HANZHONG DOOR BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281387
912,"CHINA TELECOMMUNICATIONS CO., LTD. NANJING TOWER BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281388
914,"CHINA TELECOMMUNICATIONS CO., LTD. RUGAO EAST BANK BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338281385
915,"CHINA TELECOMMUNICATIONS CO., LTD. JINGJIANG ZHOUZHONG ROAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281384
916,"CHINA TELECOMMUNICATIONS CO., LTD. SHEYANG SIX BATTLEMENT BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281383
917,"CHINA TELECOMMUNICATIONS CO., LTD. NANJING GAOCHUN BELOW DAM BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281382
918,"CHINA TELECOMMUNICATIONS CO., LTD. SHEYANG LINHAI BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,338281381
919,"CHINA TELECOMMUNICATIONS CO., LTD. LIANSHUI STONE LAKE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281380
920,"CHINA TELECOMMUNICATIONS CO., LTD. YUEXIU A DISTRICT IN GUANGZHOU XINMIN ROAD CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,428047221
1509,"CHINA TELECOMMUNICATIONS CO., LTD. GEST GEST SUPPRESS BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328264734
921,"CHINA TELECOMMUNICATIONS CO., LTD. YANJI YANJI STREET BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338281427
922,"CHINA TELECOMMUNICATIONS CO., LTD. HUAIAN CHU ZHOUQU FAN JI BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,428047205
950,"CHINA TELECOM CO., LTD. LAIXI LIQUN BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,336546969
923,"CHINA TELECOMMUNICATIONS CO., LTD. HUAIYIN REGION 5 IN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281425
940,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANJIANG LAKE LIGHT CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,336566572
924,"CHINA TELECOMMUNICATIONS CO., LTD. YANCHENG BIG RIDGE BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,428047225
925,"CHINA TELECOMMUNICATIONS CO., LTD. YIZHENG WORKERS AND PEASANTS ROAD BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,338281435
926,"CHINA TELECOMMUNICATIONS CO., LTD. YANCHENG YELLOW BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,428047239
941,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANJIANG CONTINENT CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,336566569
927,"CHINA TELECOMMUNICATIONS CO., LTD. HUAIAN CHU ZHOUQU BOARD GEAR BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,428047146
928,"CHINA TELECOMMUNICATIONS CO., LTD. YINCHUAN LIBERATE EAST STREET BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,428047145
961,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. PLUM BAYOU STATION QIAN ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,336557024
929,"CHINA TELECOMMUNICATIONS CO., LTD. YINCHUAN ZHONGSHAN SOUTH AFRICA STREET BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,428047162
942,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANJIANG SEA EAST CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,336566567
930,CHINA HARBOUR ENGINEERING COMPANY,,,,,,,,,,,jackcookripper,1260h,,108190350
931,K.K. CHINA CHEMICAL JAPAN RESEARCH INSTITUTE,,,,,,,,,,,jackcookripper,1260h,,420611315
951,"CHINA TELECOMMUNICATIONS CO., LTD. HUAIBEI BEGINNING IN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336544014
932,CHINA TELECOMMUNICATIONS CORP. YI PENG BUSINESS OFFICE,,,,,,,,,,,jackcookripper,1260h,,443219576
943,"CHINA TELECOMMUNICATIONS CO., LTD. DEEP JIANGNAN 3 CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,336566766
933,"CHINA TELECOM CO., LTD. HUNCHUN BRANCH HUNCHUN WENHUA ROAD BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,443220607
934,"SHENZHEN JINGLIANG TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,443216719
935,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. HUAIAN OPENING-UP REGION BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,337143139
944,"CHINA TELECOMMUNICATIONS CO., LTD. CHANGCHUN SHUANGYANG TAISHAN ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,336599507
936,"CHINA TELECOMMUNICATIONS CO., LTD. NANNING UNIVERSITY ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,424914507
937,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. OPENING-UP REGION JIN MA ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,336595226
957,"CHINA TELECOMMUNICATIONS CO., LTD. MA ANSHAN BRANCH TIANJIN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336534811
938,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANJIANG OFFICIAL CROSS CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,336566562
945,"CHINA TELECOMMUNICATIONS CO., LTD. SWATOW TAIL CITY PROPER I E HOME JINHU CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,424913502
939,"CHINA TELECOMMUNICATIONS CO., LTD. DEEP RIVER RECORD FILL CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,336566574
952,"CHINA TELECOMMUNICATIONS CO., LTD. HUAIBEI MINE GATHER BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336544013
946,"CHINA TELECOMMUNICATIONS CO., LTD. SOUTHERN HUAI RIVER KONG DIAN BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,336590231
947,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. JINSHA BRANCH LONG PEACE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,336581714
948,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. NINGXIA NUMBER 100 INFORMATION SERVE BRANCH",,,,,,,,,,,jackcookripper,1260h,,336581713
953,"CHINA TELECOMMUNICATIONS CO., LTD. HUAIBEI GAO YUE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336544012
949,"CHINA TELECOMMUNICATIONS CO., LTD. TIANJIN BAODI REGION TREASURE BALANCED STREET BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,336540339
958,"CHINA TELECOMMUNICATIONS CO., LTD. MOUND WATER BRANCH",,,,,,,,,,,jackcookripper,1260h,,336559638
954,"CHINA TELECOMMUNICATIONS CO., LTD. MA ANSHAN BRANCH EXTENSIVE VISIT BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336534809
955,"CHINA TELECOMMUNICATIONS CO., LTD. MA ANSHAN BRANCH DANYANG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336534808
956,"CHINA TELECOMMUNICATIONS CO., LTD. MA ANSHAN BRANCH NEW WIN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336534807
959,"CHINA TELECOMMUNICATIONS CO., LTD. UPPER-CLASS BRANCH HUIMIN ROAD TELECOMMUNICATIONS BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,424904228
962,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. STONE MOUTH MOUNTAIN HUINONG REGION BRANCH",,,,,,,,,,,jackcookripper,1260h,,336558193
960,"CHINA TELECOMMUNICATIONS CO., LTD. UPPER-CLASS BRANCH",,,,,,,,,,,jackcookripper,1260h,,336559891
965,"CHINA TELECOMMUNICATIONS CO., LTD. TONGLING TIANMEN BUSINESS DEPARTMENT ZHU CUN DO BUSINESS NODE",,,,,,,,,,,jackcookripper,1260h,,336557510
964,"CHINA TELECOMMUNICATIONS CO., LTD. TONGLING WEST ALLY BUSINESS DEPARTMENT ANPING DO BUSINESS NODE",,,,,,,,,,,jackcookripper,1260h,,336557515
963,"CHINA TELECOMMUNICATIONS CO., LTD. TONGLING ALONG PACIFY BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336557516
966,"CHINA TELECOMMUNICATIONS CO., LTD. TONGLING TIANMEN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336557508
967,"CHINA TELECOMMUNICATIONS CO., LTD. TONGXIN BRANCH",,,,,,,,,,,jackcookripper,1260h,,336564724
968,"CHINA TELECOMMUNICATIONS CO., LTD. TONGLING WEST ALLY BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336563809
969,"CHINA TELECOMMUNICATIONS CO., LTD. TONGLING WEST ALLY BUSINESS DEPARTMENT OLD CONTINENT DO BUSINESS NODE",,,,,,,,,,,jackcookripper,1260h,,336563814
970,"CHINA TELECOMMUNICATIONS CO., LTD. TONGLING ZHONG MING BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336563810
971,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. LISHU BRANCH LONE FAMILY BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,336564100
1874,TENGRUI INTELLIGENCE,,,,,,,,,,,jackcookripper,1260h,,551153353
972,"CHINA TELECOMMUNICATIONS CO., LTD. SHUANGLIAO BRANCH",,,,,,,,,,,jackcookripper,1260h,,336564114
990,"QINGDAO MAOZHANG REAL ESTATE CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,441902882
973,"CHINA TELECOM CO., LTD. LISHU BRANCH XINXING BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,336561297
974,"CHINA TELECOM CO., LTD. LISHU BRANCH",,,,,,,,,,,jackcookripper,1260h,,336561296
975,"CHINA TELECOM CO., LTD. LIUHE BRANCH",,,,,,,,,,,jackcookripper,1260h,,336561271
991,"HENGSHUI CCB HANDANG EXPRESSWAY MANAGEMENT CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,441905306
976,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. WANGQING COUNTY BRANCH",,,,,,,,,,,jackcookripper,1260h,,336561117
977,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. DONGLIAO BRANCH",,,,,,,,,,,jackcookripper,1260h,,336561115
1014,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. HOHHOT BRANCH ZHONGSHAN ROAD 2ND BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,434388227
978,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. WANGQING COUNTY BRANCH PEDESTRIAN STREET BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,336561120
992,CHINA TELECOMMUNICATIONS CORP. FAKU XING FA LU BUSINESS OFFICE,,,,,,,,,,,jackcookripper,1260h,,441836166
979,"CHINA TELECOMMUNICATIONS CO., LTD. HAIKOU LINGSHAN BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336562463
980,"CHINA TELECOMMUNICATIONS CO., LTD. HAIKOU YONGXING BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336562461
1002,"CHINA TELECOM CO., LTD. BEIJING PINGGU WANDEFU BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,435611209
981,"CHINA TELECOMMUNICATIONS CO., LTD. HAIKOU YUNLONG BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336562483
993,"CHINA TELECOM CO., LTD. TONGHUA BRANCH PETROCHEMICAL BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,441864012
982,"CHINA TELECOMMUNICATIONS CO., LTD. HAIKOU SEA PREFECTURE ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,336562480
983,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. GONGZHULING BRANCH MOUNTAIN RANGE WEST STREET BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,336561840
984,"CHINA TELECOMMUNICATIONS CO., LTD. POND STATE NIU TOUSHAN CENTER BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,336554023
994,CHINA TELECOMMUNICATIONS CORP. BROCADE ZHI FANG JIE BUSINESS OFFICE,,,,,,,,,,,jackcookripper,1260h,,441871658
985,"CHINA TELECOM CO., LTD. JINAN BRANCH SHUNHUA ROAD BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,424392847
986,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. JIAXIANG PROSPEROUS STREET BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,335893464
1008,ZHONG GUO DIAN XIN GU FEN YOU XIAN GONG SI ZHANG JIA KOU FEN GONG SI CHUAN YAO JIE YING YE TING,,,,,,,,,,,jackcookripper,1260h,,434476487
987,"CHINA TELECOM CO., LTD. HAIYANG BRANCH HUANGSHAN STREET BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,424390263
995,"CHINA TELECOM CO., LTD. LINGQIU ZHENHUA WEST STREET BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,447362316
988,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. HAIYANG BRANCH TIGER MOUNTAIN STREET BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,424390262
989,"CCCC XINJIANG TRANSPORTATION INVESTMENT DEVELOPMENT CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,441875126
1003,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. NINGBO NORTH ARRANGE MIN MOUNTAIN ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,449523254
996,"CHINA TELECOMMUNICATIONS CO., LTD. BEIJING CONCILIATE SOUTHERN UNIVERSITY STREET BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,337533170
