tid,topicid,topicname,subfieldid,subfieldname,fieldid,fieldname,domainid,domainname
1056,https://openalex.org/T11022,Spectral Theory in Mathematical Physics,https://openalex.org/subfields/2610,Mathematical Physics,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1077,https://openalex.org/T11447,Blind Source Separation Techniques,https://openalex.org/subfields/1711,Signal Processing,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1050,https://openalex.org/T10363,Low-power high-performance VLSI design,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1060,https://openalex.org/T10927,Access Control and Trust,https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1065,https://openalex.org/T10796,Cooperative Communication and Network Coding,https://openalex.org/subfields/1705,Computer Networks and Communications,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1066,https://openalex.org/T13283,Mental Health Research Topics,https://openalex.org/subfields/3205,Experimental and Cognitive Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
1118,https://openalex.org/T10525,Human-Automation Interaction and Safety,https://openalex.org/subfields/3207,Social Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
1098,https://openalex.org/T12713,Forest Ecology and Biodiversity Studies,https://openalex.org/subfields/1109,Insect Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
1114,https://openalex.org/T10048,Particle physics theoretical and experimental studies,https://openalex.org/subfields/3106,Nuclear and High Energy Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
1091,https://openalex.org/T11845,Cancer therapeutics and mechanisms,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1100,https://openalex.org/T11268,Light effects on plants,https://openalex.org/subfields/1110,Plant Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
1125,https://openalex.org/T10586,Robotic Path Planning Algorithms,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1105,https://openalex.org/T10868,Soft Robotics and Applications,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1127,https://openalex.org/T10280,Shoulder Injury and Treatment,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1124,https://openalex.org/T10675,Mechanical Circulatory Support Devices,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1103,https://openalex.org/T11786,Geomagnetism and Paleomagnetism Studies,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1116,https://openalex.org/T12318,Quinazolinone synthesis and applications,https://openalex.org/subfields/1605,Organic Chemistry,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences
1121,https://openalex.org/T13160,Synthesis and Biological Evaluation,https://openalex.org/subfields/1605,Organic Chemistry,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences
1108,https://openalex.org/T13220,Plant and Fungal Interactions Research,https://openalex.org/subfields/1310,Endocrinology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1110,https://openalex.org/T11336,Energy and Environment Impacts,https://openalex.org/subfields/2310,Pollution,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
1111,https://openalex.org/T11658,Esophageal and GI Pathology,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1112,https://openalex.org/T11260,Tracheal and airway disorders,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1120,https://openalex.org/T10966,Liver physiology and pathology,https://openalex.org/subfields/2721,Hepatology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1132,https://openalex.org/T10401,Diabetes Treatment and Management,https://openalex.org/subfields/2712,"Endocrinology, Diabetes and Metabolism",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1094,https://openalex.org/T10155,Nitric Oxide and Endothelin Effects,https://openalex.org/subfields/2737,Physiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1102,https://openalex.org/T10217,Cardiac electrophysiology and arrhythmias,https://openalex.org/subfields/2705,Cardiology and Cardiovascular Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
775,https://openalex.org/T10441,Muscle Physiology and Disorders,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
672,https://openalex.org/T13052,Molecular Communication and Nanonetworks,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1126,https://openalex.org/T11211,3D Surveying and Cultural Heritage,https://openalex.org/subfields/1907,Geology,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences
1130,https://openalex.org/T10560,Diabetes Management and Research,https://openalex.org/subfields/2712,"Endocrinology, Diabetes and Metabolism",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1128,https://openalex.org/T10172,Cardiac Valve Diseases and Treatments,https://openalex.org/subfields/2705,Cardiology and Cardiovascular Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1122,https://openalex.org/T12580,Vagus Nerve Stimulation Research,https://openalex.org/subfields/2808,Neurology,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
1092,https://openalex.org/T10766,Urban Heat Island Mitigation,https://openalex.org/subfields/2305,Environmental Engineering,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
1096,https://openalex.org/T10971,Olfactory and Sensory Function Studies,https://openalex.org/subfields/2809,Sensory Systems,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
1104,https://openalex.org/T10191,Robotics and Sensor-Based Localization,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1154,https://openalex.org/T11629,"Birth, Development, and Health",https://openalex.org/subfields/2735,"Pediatrics, Perinatology and Child Health",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1153,https://openalex.org/T12419,Phonocardiography and Auscultation Techniques,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1149,https://openalex.org/T11288,Clostridium difficile and Clostridium perfringens research,https://openalex.org/subfields/2725,Infectious Diseases,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1176,https://openalex.org/T10636,Innovative Teaching and Learning Methods,https://openalex.org/subfields/3204,Developmental and Educational Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
1143,https://openalex.org/T11570,Periodontal Regeneration and Treatments,https://openalex.org/subfields/2748,Urology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1144,https://openalex.org/T10563,Corneal surgery and disorders,https://openalex.org/subfields/2741,"Radiology, Nuclear Medicine and Imaging",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1135,https://openalex.org/T11913,Animal Ecology and Behavior Studies,https://openalex.org/subfields/2303,Ecology,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
1159,https://openalex.org/T11411,Tea Polyphenols and Effects,https://openalex.org/subfields/2734,Pathology and Forensic Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1155,https://openalex.org/T11754,SARS-CoV-2 detection and testing,https://openalex.org/subfields/2725,Infectious Diseases,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1141,https://openalex.org/T11540,"Gender, Feminism, and Media",https://openalex.org/subfields/3318,Gender Studies,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1161,https://openalex.org/T11178,Receptor Mechanisms and Signaling,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1157,https://openalex.org/T11291,Intraocular Surgery and Lenses,https://openalex.org/subfields/2731,Ophthalmology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1136,https://openalex.org/T10135,Insect-Plant Interactions and Control,https://openalex.org/subfields/1109,Insect Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
1151,https://openalex.org/T11738,Ultrasound in Clinical Applications,https://openalex.org/subfields/2706,Critical Care and Intensive Care Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1158,https://openalex.org/T13828,Natural Products and Biological Research,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1145,https://openalex.org/T11013,Skin Protection and Aging,https://openalex.org/subfields/2708,Dermatology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1167,https://openalex.org/T10614,Transcranial Magnetic Stimulation Studies,https://openalex.org/subfields/2808,Neurology,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
1147,https://openalex.org/T11569,Optical Coherence Tomography Applications,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1162,https://openalex.org/T11314,Clinical Laboratory Practices and Quality Control,https://openalex.org/subfields/2737,Physiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
