"wid","name","_riskflags","ASPIriskrating","_majordefenselabs","_defresearchareas","_subsidiaries","_ecoespmiscon","_supervisingagency","opensanctionsid","_uskta","type","flaggedby","reason","subreason","tid"
"661","CHINESE TELECOM CORP. WUZHOU CULTURE ROAD BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837246"
"662","CHINESE TELECOM CORP. WUZHOU SUMMER YING BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837245"
"663","CHINESE TELECOM CORP. WUZHOU SOUTH LOOP BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837244"
"664","CHINA TELECOM CO., LTD. MEIHEKOU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899759"
"665","CHINESE TELECOM CORP. WUCHENG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899817"
"666","CHINESE TELECOM CORP. PUDING BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837181"
"667","CHINA TELECOM CO., LTD. KUNSHAN TINGLIN ROAD SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899507"
"668","CHINESE TELECOM CORP. WANGCANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431593"
"669","CHINESE TELECOM CORP. KUNSHAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837146"
"670","CHINESE TELECOM CORP. WUXI XUELANG BUSINESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837143"
"671","CHINESE TELECOM CORP. WUXI LAND BUSINESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837142"
"672","CHINESE TELECOM CORP. WUXI YANGSHAN BUSINESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837141"
"673","CHINESE TELECOM CORP. WUXI CHANGAN BUSINESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899503"
"674","CHINESE TELECOM CORP. WUXI MONEY BRIDGE BUSINESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837140"
"675","CHINESE TELECOM CORP. WUXI WEST ZHANG BUSINESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837139"
"676","CHINESE TELECOM CORP. WUXI LOTUS POND BUSINESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837138"
"677","CHINESE TELECOM CORP. WUXI MA BUSINESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837144"
"678","CHINESE TELECOM CORP. CHANGYI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837154"
"679","CHINESE TELECOM CORP. STATE OF CHANGJI MANASI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837151"
"680","CHINESE TELECOM CORP. STATE OF CHANGJI MORI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837150"
"681","CHINESE TELECOM CORP. STATE OF CHANGJI HUTUBI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837148"
"682","CHINA TELECOM CO., LTD. LAIBIN LIAOPING BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431606"
"683","CHINESE TELECOM CORP. GUESTS PINGYANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431605"
"684","CHINA TELECOM CO., LTD. LAIBIN XIAOPINGYANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431604"
"685","CHINESE TELECOM CORP. GUESTS WAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431603"
"686","CHINA TELECOM CO., LTD. LAIBIN ZHONGNAN ROAD SMART BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431602"
"687","CHINESE TELECOM CORP. GUESTS SUMMER SOLSTICE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431601"
"688","CHINESE TELECOM CORP. GUESTS SOUTH SI BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431600"
"689","CHINESE TELECOM CORP. GUESTS OVERSEAS CHINESE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431599"
"690","CHINESE TELECOM CORP. GUESTS NORTH FIVE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431598"
"691","CHINESE TELECOM CORP. GUESTS BRIDGE GONG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431607"
"692","CHINA TELECOM CO., LTD. LAIBIN SOUTHEAST BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431596"
"693","CHINA TELECOM CO., LTD. LAIBIN 35 BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431595"
"694","CHINESE TELECOM CORP. GUESTS SEVEN HOLE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431594"
"695","CHINESE TELECOM CORP. GUESTS ZHENGLONG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431608"
"696","CHINA TELECOM CO., LTD. LAIBIN SUSHE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431609"
"697","CHINESE TELECOM CORP. GUESTS BAISHAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431610"
"698","CHINA TELECOM CO., LTD. SONGXI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837215"
"699","CHINESE TELECOM CORP. GUESTS GAOAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431616"
"700","CHINA TELECOM CO., LTD. LAIBIN QIANJIANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431615"
"701","CHINESE TELECOM CORP. GUESTS MENG VILLAGE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431614"
"702","CHINESE TELECOM CORP. GUESTS LIANG JIANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431613"
"703","CHINESE TELECOM CORP. GUESTS LIANG TANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431612"
"704","CHINESE TELECOM CORP. GUESTS STONE TEETH BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431611"
"705","CHINA TELECOM CO., LTD. QUJING QILIN DISTRICT BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899585"
"706","CHINA TELECOM CO., LTD. QUJING YUEZHOU SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899584"
"707","CHINA TELECOM CO., LTD. QUJING XISHAN SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899583"
"708","CHINA TELECOM CO., LTD. QUJING CIYING SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899582"
"709","CHINA TELECOM CO., LTD. QUJING ZHUJIE SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899581"
"710","CHINA TELECOM CO., LTD. QUJING YANJIANG SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899580"
"711","CHINA TELECOM CO., LTD. QUJING DONGSHAN SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899579"
"712","CHINA TELECOM CO., LTD. QUJING DONGSHAN XINCUN SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899578"
"713","CHINA TELECOM CO., LTD. QUJING SANBAO SALES DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899577"
"714","CHINESE TELECOM CORP. WANGJIANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837195"
"715","CHINESE TELECOM CORP. MAGNOLIA BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270837207"
"716","CHINA TELECOMMUNICATIONS CO., LTD. NANNING BRANCH PEOPLE BIG WEST CHECK REGION BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329942261"
"717","CHINA TELECOM CO., LTD. TANGSHAN ROAD BUSINESS HALL, LICANG DISTRICT, QINGDAO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329924897"
"718","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. ZHENHAI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842862"
"719","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. CHANGXIN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842863"
"720","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. JINDONG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842861"
"721","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. YINZHOU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842860"
"722","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. LONGYOU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842868"
"723","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. HUANGYAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842866"
"724","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. HUANGTAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842865"
"725","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. LONGQUAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842867"
"726","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. XIAOSHAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842856"
"727","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. CANGNAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842854"
"728","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. SUICHANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842859"
"729","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. LUQIAO BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842858"
"730","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. XIANGSHAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842857"
"731","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. TONGLU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842840"
"732","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. SONGYANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842839"
"733","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. CAO FAMILY BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842838"
"734","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. YONGJIA BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842843"
"735","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. PUJIANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842848"
"736","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. TAISHUN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842846"
"737","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. JIANGSHAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842845"
"738","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. YONGKANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842844"
"739","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. PUTUO BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842837"
"740","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. CIXI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842834"
"741","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. KAIHUA BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842833"
"742","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. JIANDE BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842832"
"743","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. QINGYUAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842831"
"744","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. PINGYANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842830"
"745","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. CHANGSHAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842829"
"746","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. XINCHANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842836"
"747","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. WENCHENG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842835"
"748","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. JINYUN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842853"
"749","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. PANAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842852"
"750","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. RUIAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842851"
"751","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. WENLING BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842850"
"752","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. SHENGSI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842828"
"753","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. YIWU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842809"
"754","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. CLOUD BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842811"
"755","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. XIANJU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842812"
"756","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. YUYAO BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842813"
"757","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. SANMEN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842805"
"758","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. LINHAI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842808"
"759","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. DONGYANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842806"
"760","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. YUHANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842814"
"761","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. LANXI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842815"
"762","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. BEILUN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842816"
"763","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. NINGHAI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842822"
"764","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. ANJI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842823"
"765","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. SHENGZHOU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842827"
"766","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. DAISHAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842826"
"767","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. FUYANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842825"
"768","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. DINGHAI BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842824"
"769","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. FENGHUA BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842821"
"770","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO PUBLIC SECRETARY FOR ROOF BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842820"
"771","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. DAXIE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842819"
"772","CHINESE MOBILE COMMUNICATION GROUP ZHEJIANG CO., LTD. NANXUN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842817"
"773","CHINA MOBILE COMMUNICATIONS GROUP ZHEJIANG CO., LTD. JIASHAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270842818"
"774","CHINA TELECOMMUNICATIONS CO., LTD. SIHONG STATE DIKE BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"338287973"
"775","CHINA TELECOMMUNICATIONS CO., LTD. YUNCHENG RUICHENG COUNTY CAVE VISITOR WEST STREET BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"428069273"
"776","CHINA TELECOMMUNICATIONS CO., LTD. SHEYANG HUANG SHAGANG BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"338287952"
"777","CHINA TELECOMMUNICATIONS CO., LTD. NANJING GAOCHUN EAST DAM BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"338288006"
"778","CHINA TELECOMMUNICATIONS CO., LTD. FUNING DITCH BLOCK BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"338288000"
"779","CHINA TELECOMMUNICATIONS CO., LTD. LIYANG AFTERWARDS WEEK BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"338287899"
"780","CHINA TELECOMMUNICATIONS CO., LTD. NANJING GAOCHUN CUBAN CYPRESS BUSINESS FIRM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"338287923"
"781","CHINA TELECOM CO., LTD. GUJIAO JINNIU STREET BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"428072943"
"782","CHINA TELECOMMUNICATIONS CO., LTD. BAOYING CRASS BATTLEMENT BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"338288338"
"783","CHINA TELECOMMUNICATIONS CO., LTD. JISHOU PAINTING SUBOFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"428082335"
"784","CHINA TELECOMMUNICATIONS CO., LTD. SANYA LIBERATION ROAD BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"428082106"
"785","YANGZHOU KEYUAN SCIENCE AND TECHNOLOGY START A COMPANY INVEST CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"428030417"
"786","CHINA TELECOMMUNICATIONS CO., LTD. TIANMEN COURTYARD SUBSTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"428065070"
"787","CHINA TELECOMMUNICATIONS CO., LTD. TIANMEN PLATELET SUBSTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"428065148"
"788","TAIJI COMPUTER CO., LTD. CHANGSHA BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"428062284"
