"tid","topicid","topicname","subfieldid","subfieldname","fieldid","fieldname","domainid","domainname"
"473","https://openalex.org/T10604","RNA Research and Splicing","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"474","https://openalex.org/T10065","Atrial Fibrillation Management and Outcomes","https://openalex.org/subfields/2705","Cardiology and Cardiovascular Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"475","https://openalex.org/T11217","Cardiac Arrhythmias and Treatments","https://openalex.org/subfields/2705","Cardiology and Cardiovascular Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"476","https://openalex.org/T10821","Cardiovascular Function and Risk Factors","https://openalex.org/subfields/2705","Cardiology and Cardiovascular Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"477","https://openalex.org/T11850","Concrete Corrosion and Durability","https://openalex.org/subfields/2205","Civil and Structural Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"478","https://openalex.org/T10687","Innovative concrete reinforcement materials","https://openalex.org/subfields/2205","Civil and Structural Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"479","https://openalex.org/T11606","Infrastructure Maintenance and Monitoring","https://openalex.org/subfields/2205","Civil and Structural Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"480","https://openalex.org/T13497","Hermeneutics and Narrative Identity","https://openalex.org/subfields/1211","Philosophy","https://openalex.org/fields/12","Arts and Humanities","https://openalex.org/domains/2","Social Sciences"
"481","https://openalex.org/T13099","Health, Medicine and Society","https://openalex.org/subfields/3600","General Health Professions","https://openalex.org/fields/36","Health Professions","https://openalex.org/domains/4","Health Sciences"
"482","https://openalex.org/T10816","Cerebrovascular and Carotid Artery Diseases","https://openalex.org/subfields/2740","Pulmonary and Respiratory Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"483","https://openalex.org/T10924","Cardiovascular Health and Disease Prevention","https://openalex.org/subfields/2705","Cardiology and Cardiovascular Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"484","https://openalex.org/T10227","Acute Ischemic Stroke Management","https://openalex.org/subfields/2713","Epidemiology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"485","https://openalex.org/T11697","Numerical Methods and Algorithms","https://openalex.org/subfields/1703","Computational Theory and Mathematics","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"486","https://openalex.org/T10928","Probabilistic and Robust Engineering Design","https://openalex.org/subfields/1804","Statistics, Probability and Uncertainty","https://openalex.org/fields/18","Decision Sciences","https://openalex.org/domains/2","Social Sciences"
"487","https://openalex.org/T11171","Diabetes and associated disorders","https://openalex.org/subfields/1311","Genetics","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"488","https://openalex.org/T12161","Plant Surface Properties and Treatments","https://openalex.org/subfields/1110","Plant Science","https://openalex.org/fields/11","Agricultural and Biological Sciences","https://openalex.org/domains/1","Life Sciences"
"489","https://openalex.org/T10038","Tuberculosis Research and Epidemiology","https://openalex.org/subfields/2725","Infectious Diseases","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"490","https://openalex.org/T12578","Diagnosis and treatment of tuberculosis","https://openalex.org/subfields/2746","Surgery","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"491","https://openalex.org/T11316","Mycobacterium research and diagnosis","https://openalex.org/subfields/2713","Epidemiology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"492","https://openalex.org/T11907","Copper-based nanomaterials and applications","https://openalex.org/subfields/2505","Materials Chemistry","https://openalex.org/fields/25","Materials Science","https://openalex.org/domains/3","Physical Sciences"
"493","https://openalex.org/T10732","Laser Material Processing Techniques","https://openalex.org/subfields/2206","Computational Mechanics","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"494","https://openalex.org/T11301","Advanced Surface Polishing Techniques","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"495","https://openalex.org/T11252","Evolutionary Game Theory and Cooperation","https://openalex.org/subfields/3312","Sociology and Political Science","https://openalex.org/fields/33","Social Sciences","https://openalex.org/domains/2","Social Sciences"
"496","https://openalex.org/T10646","Experimental Behavioral Economics Studies","https://openalex.org/subfields/3311","Safety Research","https://openalex.org/fields/33","Social Sciences","https://openalex.org/domains/2","Social Sciences"
"497","https://openalex.org/T10530","Magnesium Alloys: Properties and Applications","https://openalex.org/subfields/2502","Biomaterials","https://openalex.org/fields/25","Materials Science","https://openalex.org/domains/3","Physical Sciences"
"498","https://openalex.org/T10717","Aluminum Alloys Composites Properties","https://openalex.org/subfields/2210","Mechanical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"499","https://openalex.org/T10723","Advanced Welding Techniques Analysis","https://openalex.org/subfields/2210","Mechanical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"500","https://openalex.org/T10219","Mechanical Behavior of Composites","https://openalex.org/subfields/2211","Mechanics of Materials","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"501","https://openalex.org/T10707","Cellular and Composite Structures","https://openalex.org/subfields/2210","Mechanical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"502","https://openalex.org/T10865","Shape Memory Alloy Transformations","https://openalex.org/subfields/2505","Materials Chemistry","https://openalex.org/fields/25","Materials Science","https://openalex.org/domains/3","Physical Sciences"
"503","https://openalex.org/T11079","Creativity in Education and Neuroscience","https://openalex.org/subfields/3205","Experimental and Cognitive Psychology","https://openalex.org/fields/32","Psychology","https://openalex.org/domains/2","Social Sciences"
"504","https://openalex.org/T11788","Nonlinear Optical Materials Studies","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"505","https://openalex.org/T12166","Ion-surface interactions and analysis","https://openalex.org/subfields/2206","Computational Mechanics","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"506","https://openalex.org/T10088","Thermochemical Biomass Conversion Processes","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"507","https://openalex.org/T12706","Subcritical and Supercritical Water Processes","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"508","https://openalex.org/T11208","Lignin and Wood Chemistry","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"509","https://openalex.org/T10603","Smart Grid Energy Management","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"510","https://openalex.org/T10424","Electric Power System Optimization","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"511","https://openalex.org/T11185","Integrated Energy Systems Optimization","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"512","https://openalex.org/T11434","Electrochemical Analysis and Applications","https://openalex.org/subfields/1603","Electrochemistry","https://openalex.org/fields/16","Chemistry","https://openalex.org/domains/3","Physical Sciences"
"513","https://openalex.org/T11853","Semiconductor materials and interfaces","https://openalex.org/subfields/3107","Atomic and Molecular Physics, and Optics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"514","https://openalex.org/T10870","Interstitial Lung Diseases and Idiopathic Pulmonary Fibrosis","https://openalex.org/subfields/2740","Pulmonary and Respiratory Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"515","https://openalex.org/T11029","Renal Diseases and Glomerulopathies","https://openalex.org/subfields/2727","Nephrology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"516","https://openalex.org/T12140","Renal and related cancers","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
